query_name,author_paper_pairs,unique_resolved_authors,first_year,last_year,dictionary_result,offline_predictions,unknown_reason
Zhuowen,1,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zhuowen;p_female=0.000;sources=1;count=0] | names_dataset=Unknown[p_female=0.368;p_male=0.632] | gename=Unknown[not_found],no_offline_prediction
Zhuoxi,1,1,2024,2024,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zhuoxi;p_female=0.500;sources=1;count=0] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zhuoyan,1,0,2024,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zhuoyang,1,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zhuyi,1,0,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zhuyi;p_female=0.000;sources=1;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zhuying,1,1,2025,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zhuying;p_female=0.833;sources=3;count=38] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zhuyuan,1,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zhuyuan;p_female=0.000;sources=1;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zhuzhu,1,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zhuzhu;p_female=0.000;sources=1;count=1] | names_dataset=Unknown[p_female=0.783;p_male=0.217] | gename=Unknown[not_found],no_offline_prediction
Zi-An,1,0,2025,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zi-an;p_female=0.500;sources=1;count=0] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zi-Ang,1,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zi-Cheng,1,1,2025,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zi-cheng;p_female=0.250;sources=2;count=0] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zi-Chong,1,1,2021,2021,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zi-He,1,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zi-Jian,1,1,2025,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zi-jian;p_female=0.250;sources=2;count=0] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zi-Peng,1,1,2024,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zi-Qi,1,1,2025,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zi-qi;p_female=0.500;sources=1;count=0] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zi-Qiang,1,0,2024,2024,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zi-qiang;p_female=0.250;sources=2;count=0] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zi-Wen,1,1,2024,2024,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zi-wen;p_female=0.250;sources=2;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zi-Xiang,1,1,2024,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zi-Yong,1,0,2024,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zi-Yuan,1,0,2024,2024,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zi-yuan;p_female=0.250;sources=2;count=0] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zi-Yue,1,1,2023,2023,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zi-bin,1,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zi-cheng,1,1,2024,2024,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zi-cheng;p_female=0.250;sources=2;count=0] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zi-jun,1,0,2024,2024,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zi-jun;p_female=0.250;sources=2;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zi-yi,1,1,2023,2023,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zi-yi;p_female=0.750;sources=2;count=2] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zi-yu,1,0,2023,2023,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zi-yu;p_female=0.500;sources=1;count=0] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
ZiChong,1,1,2021,2021,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zichong;p_female=0.000;sources=1;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
ZiLi,1,0,2025,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zili;p_female=0.216;sources=3;count=16] | names_dataset=Unknown[p_female=0.519;p_male=0.481] | gename=Unknown[not_found],no_offline_prediction
ZiMeng,1,1,2024,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zimeng;p_female=1.000;sources=2;count=8] | names_dataset=Unknown[p_female=0.744;p_male=0.256] | gename=Unknown[not_found],no_offline_prediction
Zibing,1,0,2024,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zibing;p_female=0.000;sources=1;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zichang,1,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zichang;p_female=0.000;sources=2;count=3] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zichuan,1,1,2022,2022,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zichuan;p_female=0.354;sources=2;count=3] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zicong,1,1,2024,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zicong;p_female=0.000;sources=1;count=1] | names_dataset=Unknown[p_female=0.172;p_male=0.828] | gename=Unknown[not_found],no_offline_prediction
Zidie,1,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zifang,1,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zifang;p_female=0.000;sources=1;count=1] | names_dataset=Unknown[p_female=0.867;p_male=0.133] | gename=Unknown[not_found],no_offline_prediction
Zifei,1,1,2024,2024,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zifei;p_female=0.833;sources=3;count=5] | names_dataset=Unknown[p_female=0.800;p_male=0.200] | gename=Unknown[not_found],no_offline_prediction
Zige,1,0,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zige;p_female=0.000;sources=1;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Ziguang,1,1,2024,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=ziguang;p_female=0.000;sources=1;count=3] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zihe,1,1,2023,2023,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zihe;p_female=0.000;sources=1;count=2] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zike,1,0,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zike;p_female=0.500;sources=2;count=5] | names_dataset=Unknown[p_female=0.117;p_male=0.883] | gename=Unknown[not_found],no_offline_prediction
Zikun,1,1,2025,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zikun;p_female=0.500;sources=1;count=0] | names_dataset=Unknown[p_female=0.208;p_male=0.792] | gename=Unknown[not_found],no_offline_prediction
Zilinghan,1,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zillian,1,0,2021,2021,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zilur,1,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zinan,1,0,2025,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zinan;p_female=0.310;sources=5;count=5] | names_dataset=Unknown[p_female=0.385;p_male=0.615] | gename=Unknown[not_found],no_offline_prediction
Zining,1,1,2025,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zining;p_female=0.403;sources=3;count=6] | names_dataset=Unknown[p_female=0.704;p_male=0.296] | gename=Unknown[not_found],no_offline_prediction
Ziping,1,1,2024,2024,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=ziping;p_female=0.303;sources=3;count=11] | names_dataset=Unknown[p_female=0.524;p_male=0.476] | gename=Unknown[not_found],no_offline_prediction
Ziqiu,1,0,2023,2023,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=ziqiu;p_female=0.000;sources=2;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zishuai,1,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zixia,1,1,2022,2022,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zixia;p_female=0.548;sources=1;count=4] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zixiu,1,1,2024,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zixiu;p_female=0.000;sources=3;count=3] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zizhen,1,1,2025,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zizhen;p_female=0.623;sources=4;count=9] | names_dataset=Unknown[p_female=0.593;p_male=0.407] | gename=Unknown[not_found],no_offline_prediction
Zizhong,1,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zizhong;p_female=0.000;sources=2;count=3] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zondervan,1,0,2018,2018,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zong-Chao,1,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zong-Gang,1,1,2020,2020,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zong-Yuan,1,1,2024,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zong-yuan;p_female=0.000;sources=1;count=0] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
ZongKai,1,1,2024,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zongkai;p_female=0.000;sources=1;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zonghai,1,0,2023,2023,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zonghai;p_female=0.000;sources=1;count=3] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zongju,1,1,2024,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zongju;p_female=0.000;sources=1;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zongkai,1,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zongkai;p_female=0.000;sources=1;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zongkun,1,0,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zongkun;p_female=0.000;sources=1;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zongnan,1,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zongnan;p_female=0.000;sources=1;count=2] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zongqing,1,1,2024,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zongqing;p_female=0.000;sources=1;count=2] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zongshi,1,1,2024,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zongshi;p_female=0.000;sources=2;count=3] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zongxian,1,1,2024,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zongxian;p_female=0.000;sources=1;count=8] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zongxiang,1,1,2024,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zongxiang;p_female=0.000;sources=1;count=4] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zongyang,1,1,2022,2022,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zongyang;p_female=0.000;sources=2;count=4] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zongyao,1,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zongyao;p_female=0.000;sources=1;count=3] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Zongying,1,1,2025,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=zongying;p_female=0.524;sources=2;count=4] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
